Area,Ethnic group,Sex,Maori,Age,count,pred_cells
Western Bay of Plenty District,Non-Maori,Female,No,50-64,4497,0.12765233623312702
Western Bay of Plenty District,Non-Maori,Female,No,65+,3966,0.11245690103250587
Western Bay of Plenty District,Non-Maori,Male,No,18-29,1910,0.19825335796960947
Western Bay of Plenty District,Non-Maori,Male,No,30-39,1470,0.14023368881472778
Western Bay of Plenty District,Non-Maori,Male,No,40-49,2511,0.10667063066054808
Western Bay of Plenty District,Non-Maori,Male,No,50-64,4335,0.09483324970885466
Western Bay of Plenty District,Non-Maori,Male,No,65+,3915,0.08317204542095794
Westland District,Maori,Female,Yes,18-29,83,0.5722988285622739
Westland District,Maori,Female,Yes,30-39,69,0.468823746200673
Westland District,Maori,Female,Yes,40-49,87,0.3925213503520491
Westland District,Maori,Female,Yes,50-64,90,0.36181025736419337
Westland District,Maori,Female,Yes,65+,51,0.3292619236672293
Westland District,Maori,Male,Yes,18-29,74,0.48928039941437423
Westland District,Maori,Male,Yes,30-39,54,0.38722580573221443
Westland District,Maori,Male,Yes,40-49,66,0.3162957817831823
Westland District,Maori,Male,Yes,50-64,60,0.2887141644065786
Westland District,Maori,Male,Yes,65+,42,0.2600619374206415
Westland District,Non-Maori,Female,No,18-29,437,0.25636717303993367
Westland District,Non-Maori,Female,No,30-39,465,0.18527034758351021
Westland District,Non-Maori,Female,No,40-49,585,0.14271762352420767
Westland District,Non-Maori,Female,No,50-64,813,0.12745076373029152
Westland District,Non-Maori,Female,No,65+,603,0.11227623498808965
Westland District,Non-Maori,Male,No,18-29,454,0.1979656008181778
Westland District,Non-Maori,Male,No,30-39,432,0.14001543814186268
Westland District,Non-Maori,Male,No,40-49,540,0.1064981450384844
Westland District,Non-Maori,Male,No,50-64,918,0.09467787642505712
Westland District,Non-Maori,Male,No,65+,594,0.083034025052918
Whakatane District,Maori,Female,Yes,18-29,1034,0.6741593596683987
Whakatane District,Maori,Female,Yes,30-39,846,0.577118241449601
Whakatane District,Maori,Female,Yes,40-49,897,0.4997738665970216
Whakatane District,Maori,Female,Yes,50-64,1080,0.46712396303979786
Whakatane District,Maori,Female,Yes,65+,498,0.43150741064070275
Whakatane District,Maori,Male,Yes,18-29,942,0.5969894234860615
Whakatane District,Maori,Male,Yes,30-39,684,0.4942085236814371
Whakatane District,Maori,Male,Yes,40-49,693,0.4170182161346394
Whakatane District,Maori,Male,Yes,50-64,963,0.38560709885400757
Whakatane District,Maori,Male,Yes,65+,402,0.35209909709711296
Whakatane District,Non-Maori,Female,No,18-29,1035,0.28878968773856356
Whakatane District,Non-Maori,Female,No,30-39,1068,0.2112556869757855
Whakatane District,Non-Maori,Female,No,40-49,1524,0.16393558139162268
Whakatane District,Non-Maori,Female,No,50-64,2373,0.1467876181608287
Whakatane District,Non-Maori,Female,No,65+,2151,0.12965290528799606
Whakatane District,Non-Maori,Male,No,18-29,1035,0.2252392699926829
Whakatane District,Non-Maori,Male,No,30-39,930,0.16090706331355062
Whakatane District,Non-Maori,Male,No,40-49,1308,0.12310456770993176
Whakatane District,Non-Maori,Male,No,50-64,2322,0.10966737253017401
Whakatane District,Non-Maori,Male,No,65+,1962,0.09637630163351166
Whanganui District,Maori,Female,Yes,18-29,830,0.621072581050408
Whanganui District,Maori,Female,Yes,30-39,561,0.5194900546939497
Whanganui District,Maori,Female,Yes,40-49,576,0.44180016673460865
Whanganui District,Maori,Female,Yes,50-64,684,0.4098346482411195
Whanganui District,Maori,Female,Yes,65+,309,0.37550807734433816
Whanganui District,Maori,Male,Yes,18-29,764,0.5399103562786962
Whanganui District,Maori,Male,Yes,30-39,444,0.43631730291595827
Whanganui District,Maori,Male,Yes,40-49,552,0.36170286219255576
Whanganui District,Maori,Male,Yes,50-64,576,0.3320848855840992
Whanganui District,Maori,Male,Yes,65+,255,0.3009496248687108
Whanganui District,Non-Maori,Female,No,18-29,1889,0.2579638356667997
Whanganui District,Non-Maori,Female,No,30-39,1641,0.1865352886945615
Whanganui District,Non-Maori,Female,No,40-49,2361,0.1437432926091404
Whanganui District,Non-Maori,Female,No,50-64,3810,0.12838314541856966
Whanganui District,Non-Maori,Female,No,65+,4293,0.11311199636058025
Whanganui District,Non-Maori,Male,No,18-29,1879,0.19929601662135732
Whanganui District,Non-Maori,Male,No,30-39,1560,0.14102488202586555
Whanganui District,Non-Maori,Male,No,40-49,2073,0.10729609407000543
Whanganui District,Non-Maori,Male,No,50-64,3621,0.09539671660081069
Whanganui District,Non-Maori,Male,No,65+,3252,0.08367263021241973
Whangarei District,Maori,Female,Yes,18-29,1706,0.6850757153019759
Whangarei District,Maori,Female,Yes,30-39,1152,0.5893051353390688
Whangarei District,Maori,Female,Yes,40-49,1215,0.5123061379093473
Whangarei District,Maori,Female,Yes,50-64,1380,0.4796225121965065
Whangarei District,Maori,Female,Yes,65+,663,0.4438467440324672
Whangarei District,Maori,Male,Yes,18-29,1472,0.6089916447932918
Whangarei District,Maori,Male,Yes,30-39,885,0.506742612997775
Whangarei District,Maori,Male,Yes,40-49,1044,0.42925607056095816
Whangarei District,Maori,Male,Yes,50-64,1128,0.39755175682342164
Whangarei District,Maori,Male,Yes,65+,480,0.36362010091372216
Whangarei District,Non-Maori,Female,No,18-29,3144,0.3005585314787701
Whangarei District,Non-Maori,Female,No,30-39,3066,0.2208459927822234
Whangarei District,Non-Maori,Female,No,40-49,4497,0.17184574021523533
Whangarei District,Non-Maori,Female,No,50-64,6819,0.15402278958758725
Whangarei District,Non-Maori,Female,No,65+,6843,0.13617830468630757
Whangarei District,Non-Maori,Male,No,18-29,3161,0.23527502665381309
Whangarei District,Non-Maori,Male,No,30-39,2619,0.16870057741851666
Whangarei District,Non-Maori,Male,No,40-49,3882,0.1293493718711298
Whangarei District,Non-Maori,Male,No,50-64,6390,0.1153201813409143
Whangarei District,Non-Maori,Male,No,65+,5937,0.10142206344637501
